angle	lam_L	pink_fxi	pink_feta	refl_fxi	refl_feta	blend_fxi	blend_feta	pink_surge_norm	refl_surge_norm	blend_surge_norm
240.0	1.0473	-89211.30	112738.00	-267023.00	-462494.00	-267023.00	-462494.00	0.8656	2.5908	2.5908
240.0	1.1638	-68619.40	18126.00	-246804.00	-427475.00	-246804.00	-427475.00	0.6658	2.3946	2.3946
240.0	1.2931	181453.00	-270643.00	-227569.00	-394158.00	-227569.00	-394158.00	-1.7606	2.2080	2.2080
240.0	1.4369	117893.00	-73089.20	-209369.00	-362636.00	-209369.00	-362636.00	-1.1439	2.0314	2.0314
240.0	1.5966	34493.80	10652.50	-192234.00	-332957.00	-192234.00	-332957.00	-0.3347	1.8652	1.8652
240.0	1.7740	18301.80	12706.00	-176173.00	-305139.00	-176173.00	-305139.00	-0.1776	1.7093	1.7093
240.0	1.9712	12223.10	9766.86	-161179.00	-279169.00	-161179.00	-279169.00	-0.1186	1.5639	1.5639
240.0	2.1903	8879.95	7072.89	-147233.00	-255014.00	-147233.00	-255014.00	-0.0862	1.4285	1.4285
240.0	2.4338	6424.48	5422.00	-134304.00	-232619.00	-134304.00	-232619.00	-0.0623	1.3031	1.3031
240.0	2.7043	5223.03	3836.48	-122352.00	-211918.00	-122352.00	-211918.00	-0.0507	1.1871	1.1871
240.0	3.0049	3772.54	3223.66	-111334.00	-192834.00	-111334.00	-192834.00	-0.0366	1.0802	1.0802
250.0	0.0835	18314.50	1246170.00	-485871.00	-1334900.00	-485871.00	-1334900.00	-0.1777	4.7142	4.7142
250.0	0.0927	18821.30	1255950.00	-485300.00	-1333340.00	-485300.00	-1333340.00	-0.1826	4.7087	4.7087
250.0	0.1030	20942.50	1265950.00	-484536.00	-1331240.00	-484536.00	-1331240.00	-0.2032	4.7013	4.7013
250.0	0.1145	20923.10	1273330.00	-483474.00	-1328320.00	-483474.00	-1328320.00	-0.2030	4.6910	4.6910
250.0	0.1272	23779.10	1273930.00	-481978.00	-1324210.00	-481978.00	-1324210.00	-0.2307	4.6765	4.6765
250.0	0.1414	26835.90	1271970.00	-479877.00	-1318440.00	-479877.00	-1318440.00	-0.2604	4.6561	4.6561
250.0	0.1571	25798.50	1270930.00	-476982.00	-1310480.00	-476982.00	-1310480.00	-0.2503	4.6280	4.6280
250.0	0.1746	23088.90	1274570.00	-473093.00	-1299800.00	-473093.00	-1299800.00	-0.2240	4.5902	4.5902
250.0	0.1940	26514.70	1282810.00	-468013.00	-1285840.00	-468013.00	-1285840.00	-0.2573	4.5410	4.5410
250.0	0.2155	33633.70	1286240.00	-461575.00	-1268150.00	-461575.00	-1268150.00	-0.3263	4.4785	4.4785
250.0	0.2395	34685.00	1285380.00	-453648.00	-1246370.00	-453648.00	-1246370.00	-0.3365	4.4016	4.4016
250.0	0.2661	22478.70	1274880.00	-444153.00	-1220290.00	-444153.00	-1220290.00	-0.2181	4.3095	4.3095
250.0	0.2957	-6363.37	1262240.00	-433076.00	-1189850.00	-433076.00	-1189850.00	0.0617	4.2020	4.2020
250.0	0.3285	-50263.10	1259670.00	-420459.00	-1155190.00	-420459.00	-1155190.00	0.4877	4.0796	4.0796
250.0	0.3651	-111564.00	1269930.00	-406404.00	-1116570.00	-406404.00	-1116570.00	1.0825	3.9432	3.9432
250.0	0.4056	-176509.00	1298280.00	-391062.00	-1074420.00	-391062.00	-1074420.00	1.7126	3.7943	3.7943
250.0	0.4507	-233757.00	1312230.00	-374623.00	-1029260.00	-374623.00	-1029260.00	2.2681	3.6348	3.6348
250.0	0.5008	-272301.00	1287630.00	-357304.00	-981674.00	-357304.00	-981674.00	2.6420	3.4668	3.4668
250.0	0.5565	-302511.00	1254010.00	-339335.00	-932305.00	-339335.00	-932305.00	2.9352	3.2924	3.2924
250.0	0.6183	-337539.00	1251310.00	-320949.00	-881789.00	-320949.00	-881789.00	3.2750	3.1141	3.1141
250.0	0.6871	-341211.00	1169380.00	-302371.00	-830748.00	-302371.00	-830748.00	3.3106	2.9338	2.9338
250.0	0.7634	-266451.00	873482.00	-283812.00	-779758.00	-283812.00	-779758.00	2.5853	2.7537	2.7537
250.0	0.8483	-162423.00	506190.00	-265461.00	-729339.00	-265461.00	-729339.00	1.5759	2.5757	2.5757
250.0	0.9426	-95461.10	266775.00	-247484.00	-679949.00	-247484.00	-679949.00	0.9262	2.4012	2.4012
250.0	1.0473	-61249.60	121641.00	-230020.00	-631968.00	-230020.00	-631968.00	0.5943	2.2318	2.2318
250.0	1.1638	-38918.50	26566.70	-213182.00	-585707.00	-213182.00	-585707.00	0.3776	2.0684	2.0684
250.0	1.2931	134246.00	-227394.00	-197059.00	-541410.00	-197059.00	-541410.00	-1.3025	1.9120	1.9120
250.0	1.4369	63575.40	-92736.40	-181715.00	-499253.00	-181715.00	-499253.00	-0.6168	1.7631	1.7631
250.0	1.5966	13073.70	2634.91	-167193.00	-459354.00	-167193.00	-459354.00	-0.1268	1.6222	1.6222
250.0	1.7740	6828.70	8239.80	-153518.00	-421782.00	-153518.00	-421782.00	-0.0663	1.4895	1.4895
250.0	1.9712	4887.80	6645.58	-140697.00	-386558.00	-140697.00	-386558.00	-0.0474	1.3651	1.3651
250.0	2.1903	3754.38	4684.19	-128727.00	-353672.00	-128727.00	-353672.00	-0.0364	1.2490	1.2490
250.0	2.4338	2774.01	3603.15	-117592.00	-323079.00	-117592.00	-323079.00	-0.0269	1.1410	1.1410
250.0	2.7043	2387.40	2376.61	-107268.00	-294714.00	-107268.00	-294714.00	-0.0232	1.0408	1.0408
250.0	3.0049	1709.84	2094.38	-97724.30	-268492.00	-97724.30	-268492.00	-0.0166	0.9482	0.9482
260.0	0.0835	37781.50	1434150.00	-267848.00	-1519010.00	-267848.00	-1519010.00	-0.3666	2.5988	2.5988
260.0	0.0927	39638.00	1437390.00	-267557.00	-1517360.00	-267557.00	-1517360.00	-0.3846	2.5960	2.5960
260.0	0.1030	40344.50	1445710.00	-267188.00	-1515260.00	-267188.00	-1515260.00	-0.3914	2.5924	2.5924
260.0	0.1145	42867.10	1448760.00	-266695.00	-1512470.00	-266695.00	-1512470.00	-0.4159	2.5876	2.5876
260.0	0.1272	45564.10	1444120.00	-266017.00	-1508630.00	-266017.00	-1508630.00	-0.4421	2.5811	2.5811
260.0	0.1414	45196.80	1434440.00	-265075.00	-1503280.00	-265075.00	-1503280.00	-0.4385	2.5719	2.5719
260.0	0.1571	39940.10	1425460.00	-263772.00	-1495890.00	-263772.00	-1495890.00	-0.3875	2.5593	2.5593
260.0	0.1746	32805.30	1410270.00	-262000.00	-1485840.00	-262000.00	-1485840.00	-0.3183	2.5421	2.5421
260.0	0.1940	22429.00	1408040.00	-259650.00	-1472520.00	-259650.00	-1472520.00	-0.2176	2.5193	2.5193
260.0	0.2155	9373.30	1411690.00	-256619.00	-1455320.00	-256619.00	-1455320.00	-0.0909	2.4899	2.4899
260.0	0.2395	-781.12	1415990.00	-252818.00	-1433770.00	-252818.00	-1433770.00	0.0076	2.4530	2.4530
260.0	0.2661	-10076.20	1429430.00	-248183.00	-1407480.00	-248183.00	-1407480.00	0.0978	2.4080	2.4080
260.0	0.2957	-19107.10	1455460.00	-242683.00	-1376290.00	-242683.00	-1376290.00	0.1854	2.3547	2.3547
260.0	0.3285	-30058.10	1500860.00	-236317.00	-1340190.00	-236317.00	-1340190.00	0.2916	2.2929	2.2929
260.0	0.3651	-47928.70	1540200.00	-229119.00	-1299370.00	-229119.00	-1299370.00	0.4650	2.2231	2.2231
260.0	0.4056	-78605.60	1596580.00	-221154.00	-1254200.00	-221154.00	-1254200.00	0.7627	2.1458	2.1458
260.0	0.4507	-131452.00	1637710.00	-212511.00	-1205180.00	-212511.00	-1205180.00	1.2754	2.0619	2.0619
260.0	0.5008	-207384.00	1667220.00	-203301.00	-1152950.00	-203301.00	-1152950.00	2.0122	1.9726	1.9726
260.0	0.5565	-286420.00	1719390.00	-193645.00	-1098190.00	-193645.00	-1098190.00	2.7790	1.8789	1.8789
260.0	0.6183	-336617.00	1792030.00	-183671.00	-1041630.00	-183671.00	-1041630.00	3.2661	1.7821	1.7821
260.0	0.6871	-313944.00	1681560.00	-173506.00	-983979.00	-173506.00	-983979.00	3.0461	1.6835	1.6835
260.0	0.7634	-211594.00	1230020.00	-163272.00	-925944.00	-163272.00	-925944.00	2.0530	1.5842	1.5842
260.0	0.8483	-106920.00	698216.00	-153082.00	-868154.00	-153082.00	-868154.00	1.0374	1.4853	1.4853
260.0	0.9426	-51138.40	367585.00	-143037.00	-811184.00	-143037.00	-811184.00	0.4962	1.3878	1.3878
260.0	1.0473	-29557.00	183139.00	-133222.00	-755521.00	-133222.00	-755521.00	0.2868	1.2926	1.2926
260.0	1.1638	-30875.20	85782.00	-123710.00	-701577.00	-123710.00	-701577.00	0.2996	1.2003	1.2003
260.0	1.2931	-8610.51	-165923.00	-114559.00	-649682.00	-114559.00	-649682.00	0.0835	1.1115	1.1115
260.0	1.4369	-32244.40	-111802.00	-105814.00	-600086.00	-105814.00	-600086.00	0.3129	1.0267	1.0267
260.0	1.5966	-14906.30	-6862.82	-97505.50	-552969.00	-97505.50	-552969.00	0.1446	0.9461	0.9461
260.0	1.7740	-5781.57	3691.76	-89655.00	-508448.00	-89655.00	-508448.00	0.0561	0.8699	0.8699
260.0	1.9712	-2323.36	3952.63	-82272.70	-466581.00	-82272.70	-466581.00	0.0225	0.7983	0.7983
260.0	2.1903	-874.58	2862.02	-75361.20	-427385.00	-75361.20	-427385.00	0.0085	0.7312	0.7312
260.0	2.4338	-294.97	2312.34	-68915.50	-390831.00	-68915.50	-390831.00	0.0029	0.6687	0.6687
260.0	2.7043	105.69	1380.82	-62925.90	-356862.00	-62925.90	-356862.00	-0.0010	0.6105	0.6105
260.0	3.0049	147.19	1339.82	-57377.60	-325397.00	-57377.60	-325397.00	-0.0014	0.5567	0.5567
