angle	lam_L	pink_fxi	pink_feta	refl_fxi	refl_feta	blend_fxi	blend_feta	pink_surge_norm	refl_surge_norm	blend_surge_norm
170.0	1.7740	-72156.80	-23347.10	-29340.00	5173.51	-72156.80	-23347.10	0.7001	0.2847	0.7001
170.0	1.9712	-41963.30	-16557.80	-26705.20	4708.91	-41963.30	-16557.80	0.4072	0.2591	0.4072
170.0	2.1903	-24685.70	-11600.00	-24281.00	4281.45	-24281.00	4281.45	0.2395	0.2356	0.2356
170.0	2.4338	-12297.20	-8226.31	-22055.30	3888.99	-22055.30	3888.99	0.1193	0.2140	0.2140
170.0	2.7043	-6273.37	-5993.92	-20015.80	3529.37	-20015.80	3529.37	0.0609	0.1942	0.1942
170.0	3.0049	-1800.93	-4393.10	-18150.30	3200.43	-18150.30	3200.43	0.0175	0.1761	0.1761
180.0	0.0835	-33973.40	-9.90	-142504.00	0.36	-142504.00	0.36	0.3296	1.3827	1.3827
180.0	0.0927	-35477.80	-12.02	-140318.00	0.36	-140318.00	0.36	0.3442	1.3615	1.3615
180.0	0.1030	-36772.10	-14.70	-137835.00	0.35	-137835.00	0.35	0.3568	1.3374	1.3374
180.0	0.1145	-37987.10	-17.87	-135027.00	0.34	-135027.00	0.34	0.3686	1.3101	1.3101
180.0	0.1272	-39234.80	-21.36	-131877.00	0.33	-131877.00	0.33	0.3807	1.2796	1.2796
180.0	0.1414	-40742.40	-25.05	-128374.00	0.33	-128374.00	0.33	0.3953	1.2456	1.2456
180.0	0.1571	-42522.20	-28.20	-124520.00	0.32	-124520.00	0.32	0.4126	1.2082	1.2082
180.0	0.1746	-43767.90	-31.60	-120329.00	0.31	-120329.00	0.31	0.4247	1.1675	1.1675
180.0	0.1940	-46664.60	-35.48	-115829.00	0.29	-115829.00	0.29	0.4528	1.1238	1.1238
180.0	0.2155	-47838.10	-37.40	-111056.00	0.28	-111056.00	0.28	0.4642	1.0775	1.0775
180.0	0.2395	-52856.20	-42.29	-106058.00	0.27	-106058.00	0.27	0.5128	1.0290	1.0290
180.0	0.2661	-51274.20	-44.15	-100884.00	0.26	-100884.00	0.26	0.4975	0.9788	0.9788
180.0	0.2957	-61540.50	-45.96	-95592.70	0.24	-95592.70	0.24	0.5971	0.9275	0.9275
180.0	0.3285	-74522.80	-57.28	-90238.70	0.23	-90238.70	0.23	0.7231	0.8756	0.8756
180.0	0.3651	-64080.70	-56.48	-84876.80	0.22	-84876.80	0.22	0.6218	0.8235	0.8235
180.0	0.4056	-72361.80	-50.00	-79557.90	0.20	-79557.90	0.20	0.7021	0.7719	0.7719
180.0	0.4507	-132912.00	-68.65	-74328.10	0.19	-132912.00	-68.65	1.2896	0.7212	1.2896
180.0	0.5008	-187648.00	-100.30	-69228.10	0.18	-187648.00	-100.30	1.8207	0.6717	1.8207
180.0	0.5565	-161017.00	-96.36	-64291.30	0.16	-161017.00	-96.36	1.5623	0.6238	1.5623
180.0	0.6183	-104758.00	-58.77	-59545.30	0.15	-104758.00	-58.77	1.0164	0.5777	1.0164
180.0	0.6871	-175926.00	-67.81	-55011.30	0.14	-175926.00	-67.81	1.7069	0.5338	1.7069
180.0	0.7634	-372693.00	-148.37	-50704.50	0.13	-372693.00	-148.37	3.6161	0.4920	3.6161
180.0	0.8483	-556960.00	-236.24	-46634.30	0.12	-556960.00	-236.24	5.4040	0.4525	5.4040
180.0	0.9426	-642692.00	-281.60	-42806.40	0.11	-642692.00	-281.60	6.2358	0.4153	6.2358
180.0	1.0473	-581672.00	-257.52	-39221.20	0.10	-581672.00	-257.52	5.6438	0.3805	5.6438
180.0	1.1638	-442916.00	-191.19	-35876.60	0.09	-442916.00	-191.19	4.2975	0.3481	4.2975
180.0	1.2931	-305694.00	-125.93	-32767.20	0.08	-305694.00	-125.93	2.9660	0.3179	2.9660
180.0	1.4369	-204093.00	-74.24	-29885.90	0.08	-204093.00	-74.24	1.9802	0.2900	1.9802
180.0	1.5966	-128542.00	41.02	-27223.40	0.07	-128542.00	41.02	1.2472	0.2641	1.2472
180.0	1.7740	-80881.70	-15.07	-24769.50	0.06	-80881.70	-15.07	0.7848	0.2403	0.7848
180.0	1.9712	-46731.30	-6.44	-22513.20	0.06	-46731.30	-6.44	0.4534	0.2184	0.4534
180.0	2.1903	-27541.20	-0.75	-20443.00	0.05	-27541.20	-0.75	0.2672	0.1984	0.2672
180.0	2.4338	-14065.00	2.42	-18547.10	0.05	-18547.10	0.05	0.1365	0.1800	0.1800
180.0	2.7043	-7339.91	9.03	-16813.90	0.04	-16813.90	0.04	0.0712	0.1631	0.1631
180.0	3.0049	-2455.58	7.66	-15231.80	0.04	-15231.80	0.04	0.0238	0.1478	0.1478
190.0	0.0835	-40877.00	143776.00	-159934.00	-28200.30	-159934.00	-28200.30	0.3966	1.5518	1.5518
190.0	0.0927	-42726.70	124110.00	-157148.00	-27709.00	-157148.00	-27709.00	0.4146	1.5247	1.5247
190.0	0.1030	-44206.00	109876.00	-154110.00	-27173.40	-154110.00	-27173.40	0.4289	1.4953	1.4953
190.0	0.1145	-45515.10	99788.90	-150797.00	-26589.10	-150797.00	-26589.10	0.4416	1.4631	1.4631
190.0	0.1272	-46748.60	92780.80	-147191.00	-25953.30	-147191.00	-25953.30	0.4536	1.4281	1.4281
190.0	0.1414	-48085.10	87787.90	-143279.00	-25263.60	-143279.00	-25263.60	0.4666	1.3902	1.3902
190.0	0.1571	-49861.20	84199.80	-139058.00	-24519.40	-139058.00	-24519.40	0.4838	1.3492	1.3492
190.0	0.1746	-51002.90	82035.70	-134533.00	-23721.50	-134533.00	-23721.50	0.4949	1.3053	1.3053
190.0	0.1940	-53341.40	80186.20	-129720.00	-22872.70	-129720.00	-22872.70	0.5176	1.2586	1.2586
190.0	0.2155	-54325.30	79298.80	-124642.00	-21977.40	-124642.00	-21977.40	0.5271	1.2094	1.2094
190.0	0.2395	-58838.40	79211.90	-119335.00	-21041.60	-119335.00	-21041.60	0.5709	1.1579	1.1579
190.0	0.2661	-56919.70	78157.90	-113839.00	-20072.60	-113839.00	-20072.60	0.5523	1.1045	1.1045
190.0	0.2957	-68427.50	81166.60	-108203.00	-19078.90	-108203.00	-19078.90	0.6639	1.0499	1.0499
190.0	0.3285	-77500.40	86546.80	-102477.00	-18069.20	-102477.00	-18069.20	0.7520	0.9943	0.9943
190.0	0.3651	-66108.20	86152.40	-96712.60	-17052.80	-96712.60	-17052.80	0.6414	0.9384	0.9384
190.0	0.4056	-79627.00	86669.80	-90960.50	-16038.50	-90960.50	-16038.50	0.7726	0.8826	0.8826
190.0	0.4507	-140020.00	99853.20	-85268.60	-15034.90	-140020.00	99853.20	1.3586	0.8273	1.3586
190.0	0.5008	-183918.00	121593.00	-79681.70	-14049.80	-183918.00	121593.00	1.7845	0.7731	1.7845
190.0	0.5565	-148687.00	133535.00	-74238.20	-13090.00	-148687.00	133535.00	1.4427	0.7203	1.4427
190.0	0.6183	-101545.00	128174.00	-68971.30	-12161.30	-101545.00	128174.00	0.9853	0.6692	0.9853
190.0	0.6871	-189458.00	118199.00	-63908.30	-11268.60	-189458.00	118199.00	1.8382	0.6201	1.8382
190.0	0.7634	-388395.00	115286.00	-59070.20	-10415.50	-388395.00	115286.00	3.7685	0.5731	3.7685
190.0	0.8483	-563735.00	117989.00	-54472.20	-9604.77	-563735.00	117989.00	5.4697	0.5285	5.4697
190.0	0.9426	-639225.00	114041.00	-50124.70	-8838.20	-639225.00	114041.00	6.2022	0.4863	6.2022
190.0	1.0473	-569765.00	96431.30	-46032.70	-8116.68	-569765.00	96431.30	5.5282	0.4466	5.5282
190.0	1.1638	-429396.00	69734.90	-42197.60	-7440.45	-429396.00	69734.90	4.1663	0.4094	4.1663
190.0	1.2931	-294806.00	44936.10	-38617.00	-6809.11	-294806.00	44936.10	2.8604	0.3747	2.8604
190.0	1.4369	-197805.00	18502.10	-35285.80	-6221.75	-197805.00	18502.10	1.9192	0.3424	1.9192
190.0	1.5966	-103929.00	-154501.00	-32196.50	-5677.02	-103929.00	-154501.00	1.0084	0.3124	1.0084
190.0	1.7740	-72153.80	23300.70	-29339.70	-5173.31	-72153.80	23300.70	0.7001	0.2847	0.7001
190.0	1.9712	-41961.90	16535.20	-26704.90	-4708.73	-41961.90	16535.20	0.4071	0.2591	0.4071
190.0	2.1903	-24685.70	11590.40	-24280.70	-4281.29	-24280.70	-4281.29	0.2395	0.2356	0.2356
190.0	2.4338	-12296.90	8222.62	-22055.00	-3888.84	-22055.00	-3888.84	0.1193	0.2140	0.2140
190.0	2.7043	-6273.53	5992.70	-20015.60	-3529.24	-20015.60	-3529.24	0.0609	0.1942	0.1942
190.0	3.0049	-1801.13	4392.44	-18150.10	-3200.30	-18150.10	-3200.30	0.0175	0.1761	0.1761
200.0	0.0835	-62244.80	294101.00	-251421.00	-91509.10	-251421.00	-91509.10	0.6039	2.4394	2.4394
200.0	0.0927	-64474.30	262639.00	-245281.00	-89274.30	-245281.00	-89274.30	0.6256	2.3799	2.3799
200.0	0.1030	-66094.60	240232.00	-238869.00	-86940.30	-238869.00	-86940.30	0.6413	2.3177	2.3177
200.0	0.1145	-67332.00	224665.00	-232201.00	-84513.40	-232201.00	-84513.40	0.6533	2.2530	2.2530
200.0	0.1272	-68347.10	214388.00	-225295.00	-81999.80	-225295.00	-81999.80	0.6631	2.1860	2.1860
200.0	0.1414	-69191.70	208196.00	-218157.00	-79401.90	-218157.00	-79401.90	0.6713	2.1167	2.1167
200.0	0.1571	-70066.10	203847.00	-210797.00	-76723.10	-210797.00	-76723.10	0.6798	2.0453	2.0453
200.0	0.1746	-71406.00	201981.00	-203218.00	-73964.70	-203218.00	-73964.70	0.6928	1.9718	1.9718
200.0	0.1940	-71697.10	200575.00	-195431.00	-71130.50	-195431.00	-71130.50	0.6957	1.8962	1.8962
200.0	0.2155	-74079.90	201385.00	-187450.00	-68225.70	-187450.00	-68225.70	0.7188	1.8188	1.8188
200.0	0.2395	-74338.20	200956.00	-179298.00	-65258.40	-179298.00	-65258.40	0.7213	1.7397	1.7397
200.0	0.2661	-74562.70	201472.00	-171001.00	-62238.80	-171001.00	-62238.80	0.7235	1.6592	1.6592
200.0	0.2957	-85938.60	209951.00	-162601.00	-59181.30	-162601.00	-59181.30	0.8338	1.5777	1.5777
200.0	0.3285	-83717.50	215360.00	-154139.00	-56101.70	-154139.00	-56101.70	0.8123	1.4956	1.4956
200.0	0.3651	-75647.50	211762.00	-145667.00	-53017.90	-145667.00	-53017.90	0.7340	1.4134	1.4134
200.0	0.4056	-102911.00	219360.00	-137235.00	-49949.20	-137235.00	-49949.20	0.9985	1.3315	1.3315
200.0	0.4507	-154636.00	249680.00	-128898.00	-46914.60	-128898.00	-46914.60	1.5004	1.2507	1.2507
200.0	0.5008	-165748.00	283437.00	-120707.00	-43933.30	-120707.00	-43933.30	1.6082	1.1712	1.1712
200.0	0.5565	-116001.00	290827.00	-112710.00	-41022.60	-112710.00	-41022.60	1.1255	1.0936	1.0936
200.0	0.6183	-105029.00	272953.00	-104951.00	-38198.50	-104951.00	-38198.50	1.0191	1.0183	1.0183
200.0	0.6871	-236489.00	257295.00	-97466.80	-35474.70	-236489.00	257295.00	2.2946	0.9457	2.2946
200.0	0.7634	-431657.00	252908.00	-90289.40	-32862.40	-431657.00	252908.00	4.1882	0.8760	4.1882
200.0	0.8483	-578849.00	253145.00	-83442.10	-30370.20	-578849.00	253145.00	5.6164	0.8096	5.6164
200.0	0.9426	-625180.00	235570.00	-76943.00	-28004.70	-625180.00	235570.00	6.0659	0.7465	6.0659
200.0	1.0473	-533111.00	189689.00	-70802.60	-25769.80	-533111.00	189689.00	5.1726	0.6870	5.1726
200.0	1.1638	-390589.00	131080.00	-65026.40	-23667.50	-390589.00	131080.00	3.7897	0.6309	3.7897
200.0	1.2931	-264844.00	79534.50	-59614.50	-21697.70	-264844.00	79534.50	2.5697	0.5784	2.5697
200.0	1.4369	-180399.00	20326.30	-54562.60	-19859.00	-180399.00	20326.30	1.7503	0.5294	1.7503
200.0	1.5966	-8393.38	-214981.00	-49862.70	-18148.40	-8393.38	-214981.00	0.0814	0.4838	0.0814
200.0	1.7740	-48160.00	42643.40	-45503.70	-16561.90	-45503.70	-16561.90	0.4673	0.4415	0.4415
200.0	1.9712	-29339.40	30631.90	-41472.40	-15094.60	-41472.40	-15094.60	0.2847	0.4024	0.4024
200.0	2.1903	-17091.80	21368.80	-37753.90	-13741.20	-37753.90	-13741.20	0.1658	0.3663	0.3663
200.0	2.4338	-7631.81	15027.50	-34331.70	-12495.60	-34331.70	-12495.60	0.0740	0.3331	0.3331
200.0	2.7043	-3485.44	10921.80	-31189.20	-11351.80	-31189.20	-11351.80	0.0338	0.3026	0.3026
200.0	3.0049	-112.41	7946.36	-28309.00	-10303.60	-28309.00	-10303.60	0.0011	0.2747	0.2747
210.0	0.0835	-97531.60	465262.00	-407028.00	-234996.00	-407028.00	-234996.00	0.9463	3.9492	3.9492
210.0	0.0927	-99230.10	431252.00	-400051.00	-230968.00	-400051.00	-230968.00	0.9628	3.8815	3.8815
210.0	0.1030	-100121.00	407863.00	-392160.00	-226412.00	-392160.00	-226412.00	0.9714	3.8050	3.8050
210.0	0.1145	-100510.00	393015.00	-383374.00	-221340.00	-383374.00	-221340.00	0.9752	3.7197	3.7197
210.0	0.1272	-100594.00	384258.00	-373735.00	-215775.00	-373735.00	-215775.00	0.9760	3.6262	3.6262
210.0	0.1414	-100408.00	379249.00	-363290.00	-209744.00	-363290.00	-209744.00	0.9742	3.5249	3.5249
210.0	0.1571	-100368.00	379089.00	-352101.00	-203285.00	-352101.00	-203285.00	0.9738	3.4163	3.4163
210.0	0.1746	-99808.40	379002.00	-340234.00	-196433.00	-340234.00	-196433.00	0.9684	3.3012	3.3012
210.0	0.1940	-99720.40	382773.00	-327762.00	-189232.00	-327762.00	-189232.00	0.9676	3.1802	3.1802
210.0	0.2155	-99935.20	385314.00	-314765.00	-181728.00	-314765.00	-181728.00	0.9696	3.0541	3.0541
210.0	0.2395	-97264.90	387145.00	-301331.00	-173972.00	-301331.00	-173972.00	0.9437	2.9237	2.9237
210.0	0.2661	-102373.00	396052.00	-287548.00	-166015.00	-287548.00	-166015.00	0.9933	2.7900	2.7900
210.0	0.2957	-102805.00	405065.00	-273518.00	-157914.00	-273518.00	-157914.00	0.9975	2.6538	2.6538
210.0	0.3285	-93745.00	403088.00	-259337.00	-149728.00	-259337.00	-149728.00	0.9096	2.5163	2.5163
210.0	0.3651	-102617.00	405436.00	-245110.00	-141513.00	-245110.00	-141513.00	0.9957	2.3782	2.3782
210.0	0.4056	-135652.00	432262.00	-230936.00	-133330.00	-230936.00	-133330.00	1.3162	2.2407	2.2407
210.0	0.4507	-153367.00	471444.00	-216912.00	-125234.00	-216912.00	-125234.00	1.4881	2.1046	2.1046
210.0	0.5008	-123445.00	490856.00	-203133.00	-117278.00	-203133.00	-117278.00	1.1977	1.9709	1.9709
210.0	0.5565	-88882.90	475037.00	-189681.00	-109512.00	-189681.00	-109512.00	0.8624	1.8404	1.8404
210.0	0.6183	-152135.00	449002.00	-176630.00	-101977.00	-176630.00	-101977.00	1.4761	1.7138	1.7138
210.0	0.6871	-323682.00	436244.00	-164044.00	-94710.20	-164044.00	-94710.20	3.1406	1.5917	1.5917
210.0	0.7634	-486788.00	425331.00	-151974.00	-87741.80	-486788.00	425331.00	4.7231	1.4745	4.7231
210.0	0.8483	-588760.00	409612.00	-140461.00	-81094.50	-588760.00	409612.00	5.7125	1.3628	5.7125
210.0	0.9426	-591419.00	357598.00	-129533.00	-74785.30	-591419.00	357598.00	5.7383	1.2568	5.7383
210.0	1.0473	-470349.00	265673.00	-119208.00	-68824.20	-470349.00	265673.00	4.5636	1.1566	4.5636
210.0	1.1638	-331067.00	170459.00	-109494.00	-63216.30	-331067.00	170459.00	3.2122	1.0624	3.2122
210.0	1.2931	-222233.00	91288.90	-100393.00	-57961.60	-222233.00	91288.90	2.1562	0.9741	2.1562
210.0	1.4369	-149115.00	-14086.60	-91896.10	-53055.90	-149115.00	-14086.60	1.4468	0.8916	1.4468
210.0	1.5966	133612.00	-196735.00	-83990.00	-48491.30	-83990.00	-48491.30	-1.2964	0.8149	0.8149
210.0	1.7740	-16254.10	56469.80	-76656.40	-44257.30	-76656.40	-44257.30	0.1577	0.7438	0.7438
210.0	1.9712	-13179.90	40194.30	-69872.90	-40340.90	-69872.90	-40340.90	0.1279	0.6780	0.6780
210.0	2.1903	-7278.41	27718.50	-63614.70	-36727.70	-63614.70	-36727.70	0.0706	0.6172	0.6172
210.0	2.4338	-1963.77	19264.60	-57854.40	-33402.00	-57854.40	-33402.00	0.0191	0.5613	0.5613
210.0	2.7043	-11.28	13946.10	-52563.80	-30347.50	-52563.80	-30347.50	0.0001	0.5100	0.5100
210.0	3.0049	1935.11	10020.40	-47714.20	-27547.60	-47714.20	-27547.60	-0.0188	0.4630	0.4630
220.0	0.0835	-141578.00	673244.00	-554367.00	-465166.00	-554367.00	-465166.00	1.3737	5.3788	5.3788
220.0	0.0927	-141588.00	644765.00	-549853.00	-461378.00	-549853.00	-461378.00	1.3738	5.3350	5.3350
220.0	0.1030	-140770.00	625517.00	-544181.00	-456619.00	-544181.00	-456619.00	1.3658	5.2800	5.2800
220.0	0.1145	-139622.00	613862.00	-537210.00	-450770.00	-537210.00	-450770.00	1.3547	5.2124	5.2124
220.0	0.1272	-137864.00	607174.00	-528837.00	-443744.00	-528837.00	-443744.00	1.3376	5.1311	5.1311
220.0	0.1414	-136050.00	607027.00	-518986.00	-435478.00	-518986.00	-435478.00	1.3200	5.0355	5.0355
220.0	0.1571	-133687.00	608647.00	-507632.00	-425951.00	-507632.00	-425951.00	1.2971	4.9254	4.9254
220.0	0.1746	-132157.00	615137.00	-494785.00	-415171.00	-494785.00	-415171.00	1.2823	4.8007	4.8007
220.0	0.1940	-129754.00	620538.00	-480500.00	-403185.00	-480500.00	-403185.00	1.2590	4.6621	4.6621
220.0	0.2155	-126776.00	627506.00	-464873.00	-390072.00	-464873.00	-390072.00	1.2301	4.5105	4.5105
220.0	0.2395	-127675.00	639149.00	-448032.00	-375941.00	-448032.00	-375941.00	1.2388	4.3471	4.3471
220.0	0.2661	-124011.00	648119.00	-430134.00	-360923.00	-430134.00	-360923.00	1.2032	4.1734	4.1734
220.0	0.2957	-117746.00	649546.00	-411362.00	-345172.00	-411362.00	-345172.00	1.1424	3.9913	3.9913
220.0	0.3285	-123306.00	655775.00	-391911.00	-328850.00	-391911.00	-328850.00	1.1964	3.8026	3.8026
220.0	0.3651	-139475.00	681145.00	-371981.00	-312127.00	-371981.00	-312127.00	1.3533	3.6092	3.6092
220.0	0.4056	-142303.00	714762.00	-351778.00	-295175.00	-351778.00	-295175.00	1.3807	3.4132	3.4132
220.0	0.4507	-116342.00	729360.00	-331497.00	-278158.00	-331497.00	-278158.00	1.1288	3.2164	3.2164
220.0	0.5008	-89898.40	714104.00	-311328.00	-261233.00	-311328.00	-261233.00	0.8723	3.0207	3.0207
220.0	0.5565	-132656.00	688400.00	-291438.00	-244544.00	-291438.00	-244544.00	1.2871	2.8277	2.8277
220.0	0.6183	-274070.00	676210.00	-271978.00	-228215.00	-271978.00	-228215.00	2.6592	2.6389	2.6389
220.0	0.6871	-428706.00	660705.00	-253080.00	-212358.00	-253080.00	-212358.00	4.1596	2.4555	2.4555
220.0	0.7634	-527768.00	624565.00	-234850.00	-197062.00	-234850.00	-197062.00	5.1207	2.2787	2.2787
220.0	0.8483	-579348.00	569706.00	-217375.00	-182398.00	-217375.00	-182398.00	5.6212	2.1091	2.1091
220.0	0.9426	-530048.00	453266.00	-200718.00	-168422.00	-200718.00	-168422.00	5.1429	1.9475	1.9475
220.0	1.0473	-387827.00	301968.00	-184926.00	-155170.00	-184926.00	-155170.00	3.7629	1.7943	1.7943
220.0	1.1638	-259506.00	172518.00	-170024.00	-142666.00	-170024.00	-142666.00	2.5179	1.6497	1.6497
220.0	1.2931	-173147.00	69715.00	-156026.00	-130920.00	-156026.00	-130920.00	1.6800	1.5139	1.5139
220.0	1.4369	-64370.30	-106003.00	-142929.00	-119931.00	-142929.00	-119931.00	0.6246	1.3868	1.3868
220.0	1.5966	247645.00	-117989.00	-130719.00	-109686.00	-130719.00	-109686.00	-2.4028	1.2683	1.2683
220.0	1.7740	12912.00	62716.90	-119376.00	-100168.00	-119376.00	-100168.00	-0.1253	1.1583	1.1583
220.0	1.9712	1622.68	43720.40	-108869.00	-91351.10	-108869.00	-91351.10	-0.0157	1.0563	1.0563
220.0	2.1903	1513.92	29675.80	-99163.40	-83207.40	-99163.40	-83207.40	-0.0147	0.9621	0.9621
220.0	2.4338	2746.99	20409.30	-90221.00	-75703.90	-90221.00	-75703.90	-0.0267	0.8754	0.8754
220.0	2.7043	2872.09	14655.40	-82000.30	-68806.00	-82000.30	-68806.00	-0.0279	0.7956	0.7956
220.0	3.0049	3323.69	10425.00	-74458.70	-62477.90	-74458.70	-62477.90	-0.0322	0.7224	0.7224
230.0	0.0835	-184844.00	915547.00	-634642.00	-756332.00	-634642.00	-756332.00	1.7935	6.1577	6.1577
230.0	0.0927	-182895.00	899062.00	-632353.00	-753604.00	-632353.00	-753604.00	1.7746	6.1355	6.1355
230.0	0.1030	-179732.00	887581.00	-629247.00	-749903.00	-629247.00	-749903.00	1.7439	6.1054	6.1054
230.0	0.1145	-176341.00	880736.00	-625107.00	-744969.00	-625107.00	-744969.00	1.7110	6.0652	6.0652
230.0	0.1272	-172302.00	875956.00	-619710.00	-738537.00	-619710.00	-738537.00	1.6718	6.0128	6.0128
230.0	0.1414	-168536.00	878207.00	-612840.00	-730349.00	-612840.00	-730349.00	1.6352	5.9462	5.9462
230.0	0.1571	-164641.00	881228.00	-604311.00	-720184.00	-604311.00	-720184.00	1.5975	5.8634	5.8634
230.0	0.1746	-159511.00	887238.00	-593975.00	-707867.00	-593975.00	-707867.00	1.5477	5.7631	5.7631
230.0	0.1940	-157410.00	899399.00	-581744.00	-693291.00	-581744.00	-693291.00	1.5273	5.6444	5.6444
230.0	0.2155	-152774.00	909582.00	-567593.00	-676426.00	-567593.00	-676426.00	1.4823	5.5071	5.5071
230.0	0.2395	-146312.00	917091.00	-551563.00	-657323.00	-551563.00	-657323.00	1.4196	5.3516	5.3516
230.0	0.2661	-145142.00	924252.00	-533758.00	-636104.00	-533758.00	-636104.00	1.4083	5.1789	5.1789
230.0	0.2957	-150020.00	940634.00	-514345.00	-612969.00	-514345.00	-612969.00	1.4556	4.9905	4.9905
230.0	0.3285	-148576.00	964372.00	-493534.00	-588167.00	-493534.00	-588167.00	1.4416	4.7886	4.7886
230.0	0.3651	-134072.00	985597.00	-471571.00	-561993.00	-471571.00	-561993.00	1.3009	4.5755	4.5755
230.0	0.4056	-112199.00	987423.00	-448724.00	-534765.00	-448724.00	-534765.00	1.0886	4.3538	4.3538
230.0	0.4507	-110521.00	971630.00	-425270.00	-506814.00	-425270.00	-506814.00	1.0723	4.1262	4.1262
230.0	0.5008	-168090.00	960016.00	-401486.00	-478469.00	-401486.00	-478469.00	1.6309	3.8955	3.8955
230.0	0.5565	-295276.00	964925.00	-377630.00	-450039.00	-377630.00	-450039.00	2.8650	3.6640	3.6640
230.0	0.6183	-425048.00	957024.00	-353945.00	-421813.00	-353945.00	-421813.00	4.1241	3.4342	3.4342
230.0	0.6871	-492361.00	904623.00	-330647.00	-394048.00	-330647.00	-394048.00	4.7772	3.2081	3.2081
230.0	0.7634	-533087.00	827085.00	-307922.00	-366965.00	-307922.00	-366965.00	5.1723	2.9877	2.9877
230.0	0.8483	-538851.00	701741.00	-285925.00	-340749.00	-285925.00	-340749.00	5.2283	2.7742	2.7742
230.0	0.9426	-438122.00	490943.00	-264780.00	-315551.00	-264780.00	-315551.00	4.2509	2.5691	2.5691
230.0	1.0473	-292638.00	283945.00	-244583.00	-291481.00	-244583.00	-291481.00	2.8394	2.3731	2.3731
230.0	1.1638	-184031.00	133362.00	-225402.00	-268622.00	-225402.00	-268622.00	1.7856	2.1870	2.1870
230.0	1.2931	-111885.00	15715.10	-207280.00	-247025.00	-207280.00	-247025.00	1.0856	2.0112	2.0112
230.0	1.4369	203704.00	-236373.00	-190241.00	-226718.00	-190241.00	-226718.00	-1.9765	1.8458	1.8458
230.0	1.5966	272638.00	-34262.20	-174286.00	-207705.00	-174286.00	-207705.00	-2.6453	1.6910	1.6910
230.0	1.7740	29705.50	59724.80	-159405.00	-189971.00	-159405.00	-189971.00	-0.2882	1.5466	1.5466
230.0	1.9712	10432.50	40753.40	-145574.00	-173488.00	-145574.00	-173488.00	-0.1012	1.4125	1.4125
230.0	2.1903	6580.61	27220.60	-132760.00	-158217.00	-132760.00	-158217.00	-0.0638	1.2881	1.2881
230.0	2.4338	5112.10	18586.10	-120922.00	-144108.00	-120922.00	-144108.00	-0.0496	1.1733	1.1733
230.0	2.7043	4187.52	13190.80	-110013.00	-131108.00	-110013.00	-131108.00	-0.0406	1.0674	1.0674
230.0	3.0049	3599.20	9343.56	-99984.60	-119156.00	-99984.60	-119156.00	-0.0349	0.9701	0.9701
240.0	0.0835	-215305.00	1168990.00	-614175.00	-1063770.00	-614175.00	-1063770.00	2.0890	5.9591	5.9591
240.0	0.0927	-211757.00	1166040.00	-613090.00	-1061900.00	-613090.00	-1061900.00	2.0546	5.9486	5.9486
240.0	0.1030	-206575.00	1162960.00	-611575.00	-1059270.00	-611575.00	-1059270.00	2.0043	5.9339	5.9339
240.0	0.1145	-201822.00	1162890.00	-609452.00	-1055590.00	-609452.00	-1055590.00	1.9582	5.9133	5.9133
240.0	0.1272	-196190.00	1160150.00	-606513.00	-1050500.00	-606513.00	-1050500.00	1.9036	5.8848	5.8848
240.0	0.1414	-189536.00	1160140.00	-602522.00	-1043590.00	-602522.00	-1043590.00	1.8390	5.8461	5.8461
240.0	0.1571	-186282.00	1166680.00	-597238.00	-1034440.00	-597238.00	-1034440.00	1.8074	5.7948	5.7948
240.0	0.1746	-178378.00	1168750.00	-590430.00	-1022650.00	-590430.00	-1022650.00	1.7307	5.7287	5.7287
240.0	0.1940	-172143.00	1175060.00	-581900.00	-1007870.00	-581900.00	-1007870.00	1.6702	5.6460	5.6460
240.0	0.2155	-171656.00	1186060.00	-571501.00	-989861.00	-571501.00	-989861.00	1.6655	5.5451	5.5451
240.0	0.2395	-169802.00	1199670.00	-559152.00	-968472.00	-559152.00	-968472.00	1.6475	5.4252	5.4252
240.0	0.2661	-160254.00	1215590.00	-544840.00	-943684.00	-544840.00	-943684.00	1.5549	5.2864	5.2864
240.0	0.2957	-146039.00	1230310.00	-528635.00	-915617.00	-528635.00	-915617.00	1.4170	5.1292	5.1292
240.0	0.3285	-135626.00	1237220.00	-510668.00	-884497.00	-510668.00	-884497.00	1.3159	4.9548	4.9548
240.0	0.3651	-143539.00	1233980.00	-491133.00	-850660.00	-491133.00	-850660.00	1.3927	4.7653	4.7653
240.0	0.4056	-181147.00	1231820.00	-470267.00	-814520.00	-470267.00	-814520.00	1.7576	4.5628	4.5628
240.0	0.4507	-258105.00	1248310.00	-448339.00	-776541.00	-448339.00	-776541.00	2.5043	4.3501	4.3501
240.0	0.5008	-363407.00	1283060.00	-425638.00	-737222.00	-425638.00	-737222.00	3.5260	4.1298	4.1298
240.0	0.5565	-447178.00	1292500.00	-402450.00	-697058.00	-402450.00	-697058.00	4.3388	3.9048	3.9048
240.0	0.6183	-468393.00	1235850.00	-379052.00	-656532.00	-379052.00	-656532.00	4.5446	3.6778	3.6778
240.0	0.6871	-474573.00	1148100.00	-355705.00	-616094.00	-355705.00	-616094.00	4.6046	3.4513	3.4513
